,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q8IXZ3,100,9,91,7,54,0
Q8N3C7,88,12,76,10,53,0
Q8NAG6,37,1,36,1,17,0
Q8NGI2,19,0,19,0,1,0
Q8NGJ4,17,0,17,0,4,0
Q8TCD1,3,0,3,0,1,0
Q8TDJ6,329,26,303,23,139,0
Q8WVC0,124,48,76,46,108,0
Q8WXK4,19,0,19,0,4,0
Q92945,48,18,30,17,38,0
Q96C11,35,0,35,0,5,0
Q96J66,115,5,110,2,36,0
Q96K80,31,2,29,2,14,0
Q96PS8,13,0,13,0,4,0
Q96QE3,246,45,201,35,139,0
Q96T17,65,14,51,7,39,0
Q9BYQ8,28,0,28,0,0,0
Q9GZU7,17,0,17,0,7,0
Q9H2K0,15,0,15,0,9,0
Q9H720,55,0,55,0,15,0
Q9H867,13,0,13,0,7,0
Q9NRQ2,15,1,14,1,3,0
Q9P2D3,191,10,181,5,63,0
Q9UBP0,62,16,46,10,33,0
Q9UH36,22,0,22,0,5,0
Q9UHY1,49,7,42,7,27,0
Q9UJV8,26,3,23,3,16,0
Q9UJX0,38,1,37,0,17,0
Q9UKL2,18,0,18,0,2,0
Q9UL25,13,2,11,0,4,0
Q9ULH4,78,3,75,2,44,0
Q9UQ84,122,24,98,21,79,0
Q9Y294,23,7,16,7,16,0
Q9Y421,2,0,2,0,1,0
Q9Y442,21,0,21,0,6,0
Q9Y5I1,84,2,82,2,37,0
Q9Y698,42,4,38,4,25,0
A0A1B0GUI7,8,0,8,0,4,0
A0A3B3IRS2,14,0,14,0,6,0
A5D6W6,13,0,13,0,2,0
A6NCF6,29,0,29,0,12,0
A6NH00,23,0,23,0,3,0
B0FP48,21,0,21,0,5,0
C9JH25,97,2,95,2,54,0
C9JI98,12,2,10,2,7,0
D6RGX4,44,0,44,0,23,0
O00329,68,2,66,2,22,0
O14958,21,4,17,4,8,0
O15014,257,66,191,50,160,0
O15417,400,73,327,69,282,0
O15541,31,11,20,7,19,0
O43709,23,3,20,2,8,0
O75648,19,0,19,0,11,0
O94929,117,37,80,27,79,0
O95363,26,0,26,0,8,0
O95926,10,2,8,2,8,0
P02790,31,0,31,0,10,0
P09681,12,0,12,0,6,0
P0CW18,33,0,33,0,12,0
P14618,61,35,26,23,37,0
P15407,36,9,27,8,24,0
P19971,28,1,27,1,18,0
P20742,132,1,131,1,41,0
P23919,16,2,14,2,11,0
P26436,37,0,37,0,17,0
P34096,7,0,7,0,1,0
P42566,127,34,93,21,58,0
P49589,50,5,45,4,22,0
P50995,41,8,33,7,22,0
P52298,13,4,9,4,8,0
P54257,43,0,43,0,27,0
P54819,22,9,13,9,18,0
P56277,4,0,4,0,2,0
P61129,127,7,120,7,81,0
P62314,7,2,5,2,4,0
P86481,8,0,8,0,3,0
Q05940,40,1,39,0,12,0
Q075Z2,8,0,8,0,0,0
Q08AI8,32,1,31,1,12,0
Q13495,114,4,110,4,45,0
Q14584,57,2,55,2,21,0
Q14966,291,76,215,60,191,0
Q15080,26,3,23,2,15,0
Q15139,106,29,77,15,46,0
Q15560,27,7,20,7,23,0
Q15758,38,6,32,2,8,0
Q15904,42,1,41,0,10,0
Q3V5L5,46,0,46,0,16,0
Q53EZ4,39,11,28,8,23,0
Q5JTN6,35,0,35,0,13,0
Q5W111,8,0,8,0,2,0
Q68CL5,34,3,31,0,10,0
Q6NUS6,62,0,62,0,25,0
Q6P3S1,70,0,70,0,36,0
Q6ZN11,28,1,27,0,9,0
Q6ZQQ6,201,5,196,3,84,0
Q6ZRV3,16,0,16,0,4,0
Q6ZRY4,14,2,12,1,7,0
Q6ZUB0,122,0,122,0,53,0
Q7RTY5,26,0,26,0,6,0
Q8IUC4,62,12,50,10,33,0
Q8N3Y3,34,1,33,1,10,0
Q8N485,28,0,28,0,11,0
Q8N4P3,3,0,3,0,2,0
Q8N6M0,11,0,11,0,5,0
Q8N8Z8,50,0,50,0,14,0
Q8NB50,94,7,87,3,34,0
Q8TAG5,25,1,24,1,12,0
Q8TBG9,32,0,32,0,15,0
Q8TD26,251,38,213,20,122,0
Q8WTQ4,15,0,15,0,9,0
Q92845,37,2,35,2,13,0
Q96M98,14,0,14,0,7,0
Q96NR8,25,2,23,1,14,0
Q96QE2,58,9,49,8,27,0
Q96SB4,60,12,48,10,29,0
Q9BSH3,18,0,18,0,5,0
Q9BSU1,33,4,29,4,13,0
Q9BXU9,17,0,17,0,8,0
Q9BYR2,22,0,22,0,0,0
Q9H1B5,58,0,58,0,27,0
Q9H8W4,28,9,19,7,16,0
Q9HBT6,61,2,59,1,16,0
Q9HCM3,272,16,256,14,117,0
Q9NRS6,22,5,17,4,15,0
Q9NS86,21,0,21,0,7,0
Q9NXL6,71,0,71,0,14,0
Q9P055,20,0,20,0,4,0
Q9UHB6,156,63,93,59,135,0
Q9UI36,111,1,110,1,53,0
Q9UKV0,96,8,88,8,54,0
Q9UN75,92,5,87,3,34,0
Q9Y284,12,0,12,0,3,0
Q9Y2B2,19,0,19,0,5,0
Q9Y5H2,87,0,87,0,29,0
Q9Y5H7,85,4,81,3,32,0
A0A0J9YWL9,106,0,106,0,66,0
B3EWG6,1,0,1,0,0,0
O00161,15,7,8,4,9,0
O43187,58,2,56,2,30,0
O43247,32,0,32,0,19,0
O43526,94,9,85,8,58,0
O43752,24,4,20,4,16,0
O75179,332,61,271,60,211,0
O75445,481,2,479,0,146,0
O94916,235,23,212,20,114,0
P01135,9,0,9,0,5,0
P01614,16,0,16,0,7,0
P02766,13,1,12,1,5,0
P05231,15,1,14,1,7,0
P09603,69,5,64,5,37,0
P0CE71,8,0,8,0,2,0
P0DJH9,17,0,17,0,9,0
P14316,49,9,40,7,24,0
P20701,101,3,98,2,33,0
P20749,47,8,39,8,32,0
P23763,6,1,5,1,5,0
P26599,62,16,46,12,33,0
P28702,42,0,42,0,18,0
P30414,368,77,291,55,265,0
P30419,30,6,24,5,15,0
P30511,14,0,14,0,5,0
P30566,35,6,29,6,23,0
P35222,63,21,42,12,33,0
P35243,9,1,8,1,5,0
P42765,32,5,27,3,10,0
P49247,22,3,19,2,8,0
P54277,91,4,87,3,40,0
P62244,5,0,5,0,4,0
P82980,4,0,4,0,1,0
Q00577,27,9,18,4,11,0
Q01973,95,4,91,3,36,0
Q13242,25,10,15,8,20,0
Q13613,67,11,56,9,34,0
Q3MIV0,2,0,2,0,0,0
Q53G44,35,0,35,0,12,0
Q53GA4,15,4,11,3,9,0
Q5SSG8,170,2,168,2,38,0
Q5SZJ8,30,0,30,0,16,0
Q5T2Q4,26,0,26,0,9,0
Q5T7P8,44,3,41,3,23,0
Q5T7R7,25,0,25,0,7,0
Q5TEJ8,53,5,48,2,18,0
Q5UE93,53,3,50,3,25,0
Q5VZ52,3,0,3,0,2,0
Q5XKE5,54,9,45,6,32,0
Q659A1,125,19,106,13,66,0
Q6PL45,14,0,14,0,4,0
Q7Z4T8,29,0,29,0,10,0
Q86VF5,20,0,20,0,2,0
Q86WR7,63,18,45,15,48,0
Q86YV5,209,28,181,26,133,0
Q86Z14,75,0,75,0,29,0
Q8IWU9,38,4,34,4,26,0
Q8IY84,31,0,31,0,20,0
Q8N4C7,19,0,19,0,13,0
Q8N539,34,0,34,0,11,0
Q8N684,81,28,53,26,71,0
Q8NBT3,37,1,36,0,15,0
Q8NC54,31,2,29,1,15,0
Q8NCI6,41,0,41,0,15,0
Q8NEV1,22,0,22,0,14,0
Q8NGJ7,27,0,27,0,3,0
Q8NHU0,16,0,16,0,7,0
Q8NI99,27,0,27,0,11,0
Q8TC27,83,5,78,4,38,0
Q8TE67,52,4,48,3,24,0
Q8WU66,50,1,49,0,11,0
Q8WWI1,304,110,194,103,238,0
Q92979,18,2,16,0,5,0
Q93084,69,9,60,9,33,0
Q96AT9,11,0,11,0,4,0
Q96CM4,6,0,6,0,6,0
Q96EP9,29,1,28,1,8,0
Q96JF6,67,1,66,1,24,0
Q96JN0,80,14,66,13,51,0
Q99442,32,10,22,9,25,0
Q9BPW4,21,0,21,0,6,0
Q9BTC0,292,80,212,73,211,0
Q9BUR5,17,1,16,1,9,0
Q9BV86,13,1,12,0,4,0
Q9C0I3,142,11,131,8,78,0
Q9GZN7,16,1,15,1,5,0
Q9H2E6,111,11,100,8,61,0
Q9H6T3,56,12,44,10,39,0
Q9HCL3,29,2,27,1,10,0
Q9NY15,175,2,173,0,47,0
Q9NYL9,20,5,15,5,15,0
Q9NZJ6,27,0,27,0,8,0
Q9P2D0,160,24,136,21,82,0
Q9UHC7,44,3,41,1,18,0
Q9UNF1,76,21,55,18,45,0
Q9UNQ0,60,8,52,5,20,0
Q9Y210,74,6,68,6,36,0
Q9Y6H8,29,1,28,1,12,0
Q9Y6L7,78,3,75,1,33,0
A0A075B6N4,9,0,9,0,6,0
A0A075B6T7,6,0,6,0,1,0
A1A580,11,0,11,0,2,0
A4D256,22,0,22,0,6,0
A5D8W1,61,2,59,2,26,0
A6NM03,24,2,22,2,8,0
O00411,71,2,69,2,34,0
O00458,38,4,34,4,20,0
O14929,21,4,17,3,11,0
O15056,137,20,117,13,73,0
O15079,58,4,54,4,32,0
O43155,57,0,57,0,19,0
O43307,24,1,23,1,11,0
O43555,8,0,8,0,3,0
O75953,17,0,17,0,10,0
O76096,8,0,8,0,3,0
O94911,127,2,125,1,40,0
O95785,152,32,120,25,85,0
P06729,23,0,23,0,6,0
P0DKB6,10,0,10,0,3,0
P13929,33,12,21,11,25,0
P16615,85,20,65,11,29,0
P25208,14,0,14,0,2,0
P27824,30,7,23,4,13,0
P29992,19,1,18,1,7,0
P35212,22,0,22,0,4,0
P49821,25,1,24,1,16,0
P49961,34,0,34,0,4,0
P50053,24,1,23,1,6,0
P51693,42,0,42,0,23,0
P54764,76,2,74,2,28,0
P59020,11,0,11,0,7,0
P59190,11,0,11,0,3,0
P62316,8,2,6,2,5,0
P62736,36,12,24,12,26,0
P80075,5,0,5,0,2,0
Q03923,39,2,37,2,13,0
Q06055,20,0,20,0,8,0
Q0WX57,40,0,40,0,5,0
Q13151,39,12,27,11,33,0
Q14315,211,46,165,28,115,0
Q14839,168,53,115,38,103,0
Q15121,17,6,11,5,14,0
Q15238,27,1,26,1,13,0
Q15661,11,0,11,0,4,0
Q2YD98,52,10,42,9,28,0
Q3LI73,5,0,5,0,2,0
Q50LG9,26,0,26,0,7,0
Q5TC79,64,14,50,9,35,0
Q5VZB9,65,2,63,1,39,0
Q60I27,56,1,55,1,19,0
Q6NV75,58,2,56,2,27,0
Q6UYE1,15,0,15,0,5,0
Q6ZVN8,36,0,36,0,15,0
Q6ZWE6,68,6,62,5,24,0
Q75T13,82,0,82,0,21,0
Q7KZI7,137,52,85,39,99,0
Q7Z407,363,0,363,0,107,0
Q7Z6G3,26,0,26,0,8,0
Q86V20,91,2,89,2,36,0
Q86X27,81,15,66,11,46,0
Q86Z20,44,3,41,2,21,0
Q8IVW4,42,0,42,0,19,0
Q8N2H4,11,0,11,0,1,0
Q8NFD5,288,27,261,26,157,0
Q8NGU1,23,0,23,0,1,0
Q8TAE7,30,0,30,0,10,0
Q8TBZ0,87,5,82,5,50,0
Q8TF01,154,40,114,39,121,0
Q96FF7,15,0,15,0,11,0
Q96GM5,27,1,26,1,12,0
Q96HI0,80,11,69,3,33,0
Q96MK3,41,1,40,0,14,0
Q96PG2,20,0,20,0,3,0
Q96SZ5,15,1,14,0,7,0
Q99424,43,1,42,1,18,0
Q9BRA2,5,1,4,1,5,0
Q9BV40,5,2,3,2,4,0
Q9BW61,11,3,8,2,6,0
Q9BY42,33,9,24,6,21,0
Q9H469,13,0,13,0,7,0
Q9H8M1,19,1,18,1,8,0
Q9HAF1,26,6,20,6,19,0
Q9HCI6,58,2,56,1,23,0
Q9HCU9,24,2,22,1,15,0
Q9NRY2,9,1,8,1,5,0
Q9NSD7,38,1,37,0,10,0
Q9NSK0,60,16,44,15,51,0
Q9NSU2,32,8,24,7,26,0
Q9NSY0,32,4,28,2,13,0
Q9NSY1,147,42,105,35,97,0
Q9NUZ1,28,2,26,2,12,0
Q9NVX2,52,5,47,5,33,0
Q9P2N7,44,3,41,2,19,0
Q9UBQ0,7,0,7,0,3,0
Q9UI42,37,0,37,0,17,0
Q9UJW2,34,0,34,0,8,0
Q9ULW3,19,6,13,4,12,0
Q9Y2B1,25,2,23,2,6,0
Q9Y2K3,115,5,110,5,64,0
A4D2B8,36,3,33,2,21,0
A6H8M9,64,0,64,0,20,0
A8MT70,92,2,90,2,53,0
A8MUM7,9,0,9,0,0,0
D6RBQ6,39,0,39,0,5,0
O00321,33,1,32,0,8,0
O00567,90,30,60,17,46,0
O14639,109,39,70,27,72,0
O15533,34,1,33,1,9,0
O43548,63,1,62,1,27,0
O60282,64,7,57,6,39,0
O75056,30,1,29,1,17,0
O75069,80,10,70,8,56,0
O76031,56,10,46,10,39,0
O94888,51,14,37,9,30,0
O95436,48,0,48,0,9,0
P00491,15,4,11,3,8,0
P00519,163,44,119,32,101,0
P01593,15,0,15,0,4,0
P01737,12,0,12,0,3,0
P07476,7,2,5,1,4,0
P08254,26,0,26,0,6,0
P0C875,23,0,23,0,15,0
P0CI00,24,0,24,0,10,0
P10070,215,31,184,28,131,0
P10082,4,1,3,1,4,0
P15923,115,22,93,14,57,0
P18440,18,1,17,1,7,0
P19838,77,17,60,10,38,0
P20155,5,0,5,0,2,0
P30049,9,0,9,0,1,0
P34932,94,33,61,19,50,0
P40227,29,5,24,5,17,0
P40937,21,2,19,1,11,0
P41159,16,0,16,0,3,0
P52798,19,0,19,0,9,0
P55957,18,4,14,2,9,0
P78415,45,6,39,6,28,0
Q01954,117,4,113,4,50,0
Q04837,13,4,9,1,5,0
Q10713,37,1,36,1,15,0
Q16143,7,2,5,2,6,0
Q16394,64,2,62,1,24,0
Q3BBV2,85,4,81,4,21,0
Q53S33,2,0,2,0,2,0
Q68D91,21,0,21,0,4,0
Q6IPU0,26,1,25,0,7,0
Q6NZ67,22,9,13,4,10,0
Q6UXB8,39,0,39,0,19,0
Q6UXP3,13,0,13,0,5,0
Q6ZTR5,239,0,239,0,102,0
Q6ZV89,34,4,30,2,14,0
Q86XH1,32,1,31,0,11,0
Q86XK2,45,0,45,0,13,0
Q8IWV7,124,6,118,5,39,0
Q8IZD4,69,17,52,16,49,0
Q8IZI9,8,1,7,0,1,0
Q8N128,18,3,15,3,12,0
Q8N335,12,0,12,0,3,0
Q8N4L1,41,1,40,0,16,0
Q8N5S9,46,12,34,12,35,0
Q8N6R0,43,4,39,4,18,0
Q8NGT7,23,0,23,0,2,0
Q8NH49,22,0,22,0,3,0
Q8TCS8,59,6,53,6,30,0
Q8TEB1,48,3,45,2,20,0
Q8WVE0,9,0,9,0,0,0
Q8WVL7,12,1,11,1,4,0
Q8WWP7,19,2,17,1,6,0
Q92888,79,15,64,15,58,0
Q96G97,43,3,40,2,15,0
Q96IX5,2,0,2,0,1,0
Q96LM9,17,0,17,0,3,0
Q96MX6,20,0,20,0,7,0
Q96P44,50,0,50,0,22,0
Q96QU4,35,0,35,0,16,0
Q96RT1,217,67,150,60,158,0
Q96S90,30,11,19,5,17,0
Q99440,6,0,6,0,1,0
Q9BQP7,32,2,30,2,18,0
Q9BR61,24,7,17,6,15,0
Q9BUA6,13,0,13,0,6,0
Q9BXP2,65,1,64,0,26,0
Q9BYQ3,16,0,16,0,0,0
Q9H8J5,51,0,51,0,22,0
Q9HBF5,2,0,2,0,0,0
Q9HBH9,46,10,36,10,34,0
Q9HCM9,28,0,28,0,12,0
Q9NP50,30,4,26,4,22,0
Q9NPI9,28,0,28,0,10,0
Q9NRX3,4,0,4,0,1,0
Q9NUV7,29,0,29,0,10,0
Q9NUV9,18,3,15,1,10,0
Q9NV23,18,0,18,0,4,0
Q9UBS9,165,10,155,9,89,0
Q9UGU0,319,72,247,68,226,0
Q9UHB9,44,7,37,7,32,0
Q9Y244,19,5,14,1,4,0
Q9Y276,30,3,27,0,8,0
Q9Y6W3,64,4,60,1,22,0
A0A087X0M5,6,0,6,0,4,0
A0A096LP49,116,0,116,0,60,0
A0A0K0K1C4,6,0,6,0,4,0
A0A1W2PP97,4,0,4,0,0,0
A2RUR9,115,4,111,4,57,0
A2VDJ0,180,8,172,7,67,0
A6NE02,30,0,30,0,14,0
A6NGB9,52,10,42,10,40,0
A6NIE6,25,0,25,0,14,0
A8MUK1,40,0,40,0,5,0
A8MUP6,26,0,26,0,12,0
O00222,65,1,64,0,24,0
O00507,176,7,169,7,69,0
O14545,71,23,48,17,40,0
O15198,48,3,45,2,23,0
O15371,44,6,38,6,21,0
O43681,21,0,21,0,9,0
O60243,17,0,17,0,8,0
O60931,29,0,29,0,9,0
O75955,31,8,23,5,14,0
O94864,55,10,45,7,32,0
O94889,48,0,48,0,11,0
P01699,19,0,19,0,8,0
P01871,46,0,46,0,13,0
P04275,208,3,205,3,76,0
P08473,45,0,45,0,14,0
P09131,39,0,39,0,12,0
P0C7U9,23,0,23,0,4,0
P12104,4,0,4,0,1,0
P13010,75,22,53,8,28,0
P13224,5,1,4,1,2,0
P22459,57,1,56,1,14,0
P29034,5,0,5,0,4,0
P35030,18,0,18,0,7,0
P43490,37,8,29,5,17,0
P43657,25,0,25,0,6,0
P48509,11,1,10,1,4,0
P49773,10,4,6,4,10,0
P51861,11,0,11,0,3,0
P51959,21,0,21,0,9,0
P52945,14,3,11,3,8,0
P56373,28,2,26,2,10,0
Q04695,53,18,35,13,34,0
Q07020,18,7,11,5,12,0
Q08AH1,42,2,40,1,18,0
Q13087,15,0,15,0,6,0
Q14439,47,1,46,1,18,0
Q19T08,31,0,31,0,18,0
Q309B1,25,1,24,1,9,0
Q3ZCU0,22,0,22,0,8,0
Q53GT1,51,3,48,0,15,0
Q5JXB2,6,0,6,0,1,0
Q5VWM6,34,0,34,0,15,0
Q6UXR6,18,0,18,0,10,0
Q76I76,189,28,161,20,101,0
Q7Z3Y9,40,0,40,0,19,0
Q8IV56,18,5,13,2,9,0
Q8N1V2,39,1,38,1,17,0
Q8N3R3,44,0,44,0,17,0
Q8N531,45,3,42,3,17,0
Q8N5G0,1,0,1,0,0,0
Q8N813,28,0,28,0,3,0
Q8NBB4,33,0,33,0,17,0
Q8TAD7,4,2,2,2,4,0
Q8TDB8,37,2,35,1,6,0
Q8TEA1,26,0,26,0,9,0
Q92529,71,8,63,7,44,0
Q969M2,55,0,55,0,23,0
Q969M7,9,2,7,1,5,0
Q96DB5,21,2,19,1,8,0
Q96DE0,9,0,9,0,6,0
Q96F81,142,8,134,4,38,0
Q96JA4,72,2,70,2,32,0
Q96LL4,33,0,33,0,13,0
Q96NS1,9,0,9,0,3,0
Q96R67,21,0,21,0,5,0
Q99712,25,0,25,0,9,0
Q99865,21,4,17,1,7,0
Q9BQI4,19,0,19,0,5,0
Q9BRG1,12,0,12,0,5,0
Q9BX93,17,0,17,0,7,0
Q9BY71,15,0,15,0,4,0
Q9BYE0,14,1,13,1,8,0
Q9BZE3,40,1,39,1,24,0
Q9GZT5,28,0,28,0,11,0
Q9GZV9,22,0,22,0,9,0
Q9H9C1,57,15,42,15,45,0
Q9NRV9,11,3,8,0,3,0
Q9NS75,28,0,28,0,5,0
Q9NXE4,80,6,74,6,41,0
Q9NZV7,51,2,49,2,26,0
Q9UBQ5,8,0,8,0,2,0
Q9UJM3,70,17,53,17,47,0
Q9UK58,80,20,60,18,55,0
Q9UN74,86,5,81,4,40,0
Q9UPR3,101,8,93,8,56,0
Q9Y282,22,3,19,2,6,0
Q9Y574,22,0,22,0,6,0
Q9Y5L4,6,1,5,1,5,0
Q9Y6W8,14,0,14,0,2,0
A0A0B4J241,8,0,8,0,3,0
A0AUZ9,123,5,118,3,57,0
A0JD32,13,0,13,0,5,0
A3KN83,147,24,123,23,88,0
A5YM72,32,0,32,0,8,0
A6NKG5,93,0,93,0,45,0
E5RJ46,8,0,8,0,2,0
O00257,46,13,33,8,27,0
O00755,17,0,17,0,6,0
O14522,95,1,94,1,43,0
O43237,60,19,41,18,47,0
O43915,34,0,34,0,13,0
O76015,28,0,28,0,7,0
O95479,60,1,59,1,25,0
P00966,26,6,20,5,12,0
P01275,23,7,16,7,21,0
P09341,5,0,5,0,3,0
P0CH99,24,0,24,0,9,0
P11926,31,0,31,0,14,0
P12524,34,3,31,2,20,0
P24723,34,8,26,6,21,0
P27361,22,4,18,2,8,0
P28360,24,0,24,0,17,0
P35268,10,4,6,4,9,0
P36269,40,0,40,0,12,0
P43652,35,1,34,1,9,0
P54259,181,30,151,22,95,0
P57053,21,10,11,10,21,0
P78314,63,8,55,8,35,0
P81274,73,21,52,12,35,0
P85299,51,13,38,10,32,0
Q07912,86,19,67,14,46,0
Q08648,6,0,6,0,3,0
Q11130,21,0,21,0,6,0
Q12926,26,3,23,3,14,0
Q13077,34,4,30,4,19,0
Q13956,3,0,3,0,1,0
Q14314,29,0,29,0,12,0
Q14953,34,0,34,0,8,0
Q15031,61,2,59,2,24,0
Q15118,42,5,37,2,19,0
Q15256,56,4,52,4,25,0
Q15928,31,0,31,0,7,0
Q16760,119,6,113,5,61,0
Q2M2I8,104,25,79,20,62,0
Q3ZCV2,39,3,36,1,16,0
Q4G0G5,6,0,6,0,1,0
Q4KMG0,137,1,136,1,50,0
Q5TF39,49,0,49,0,13,0
Q5THR3,107,1,106,0,57,0
Q6IEV9,21,0,21,0,2,0
Q6S8J7,35,0,35,0,13,0
Q6UXR8,12,0,12,0,3,0
Q7L0Y3,27,5,22,0,12,0
Q7Z4I7,15,3,12,3,7,0
Q7Z5M8,19,0,19,0,9,0
Q7Z7L8,43,7,36,3,21,0
Q86U02,10,0,10,0,3,0
Q86W34,30,0,30,0,14,0
Q8IW03,13,0,13,0,2,0
Q8IXT5,97,34,63,29,72,0
Q8N1B4,49,3,46,1,20,0
Q8N693,8,0,8,0,4,0
Q8N8G6,13,0,13,0,3,0
Q8N8U3,30,0,30,0,10,0
Q8N988,40,0,40,0,8,0
Q8NAT1,23,2,21,1,11,0
Q8NDC4,7,0,7,0,3,0
Q8NEC7,53,8,45,3,21,0
Q8NEF3,23,4,19,0,7,0
Q8NF50,199,24,175,14,81,0
Q8NHQ8,29,7,22,7,20,0
Q8NHR7,14,0,14,0,7,0
Q8TC05,94,25,69,23,65,0
Q8TC56,80,4,76,2,44,0
Q8TEX9,64,1,63,0,21,0
Q8WTQ7,28,2,26,2,9,0
Q92503,70,8,62,7,36,0
Q92813,24,0,24,0,8,0
Q96BY2,11,0,11,0,8,0
Q96D21,19,0,19,0,8,0
Q96KS0,33,5,28,4,15,0
Q96RF0,59,7,52,7,31,0
Q96RI0,31,2,29,1,11,0
Q96T58,521,127,394,118,381,0
Q99615,21,4,17,4,14,0
Q9BSU3,20,1,19,1,11,0
Q9BTD1,5,0,5,0,0,0
Q9H4D5,52,0,52,0,22,0
Q9H6E5,91,9,82,9,51,0
Q9NQ11,83,1,82,1,27,0
Q9NQZ6,10,1,9,0,2,0
Q9NVF9,16,2,14,0,4,0
Q9NXF8,22,0,22,0,8,0
Q9P206,243,98,145,88,178,0
Q9UGC6,14,0,14,0,7,0
Q9UH77,38,1,37,1,13,0
Q9Y2G3,95,8,87,4,30,0
Q9Y2U5,86,25,61,24,65,0
Q9Y5U5,12,0,12,0,4,0
A6NCW7,41,0,41,0,10,0
A6NGW2,128,0,128,0,35,0
A6NKQ9,11,0,11,0,6,0
A6NL88,43,0,43,0,26,0
O43291,26,4,22,4,13,0
O75474,13,0,13,0,7,0
O94923,45,1,44,1,16,0
O95473,21,0,21,0,7,0
P00395,30,0,30,0,4,0
P01034,7,0,7,0,6,0
P01303,10,3,7,3,8,0
P02679,29,2,27,1,10,0
P04003,50,1,49,1,17,0
P06493,31,10,21,4,14,0
P08579,10,0,10,0,6,0
P08833,31,10,21,2,9,0
P0C7T8,15,0,15,0,2,0
P0C7U3,24,0,24,0,5,0
P0CG29,11,0,11,0,2,0
P0DPF2,521,0,521,0,73,0
P10912,60,3,57,2,20,0
P15085,34,1,33,1,14,0
P20036,10,0,10,0,4,0
P25929,26,3,23,2,6,0
P29350,49,12,37,8,27,0
P31513,41,1,40,1,21,0
P36021,39,4,35,4,17,0
P38567,36,1,35,1,15,0
P51816,150,10,140,9,86,0
P51828,74,7,67,6,29,0
P57678,82,5,77,3,31,0
P59539,22,0,22,0,3,0
P61925,8,0,8,0,3,0
Q02575,5,0,5,0,2,0
Q03426,26,0,26,0,11,0
Q03828,62,0,62,0,33,0
Q05BV3,142,1,141,0,47,0
Q12769,106,7,99,3,27,0
Q13905,129,25,104,19,71,0
Q14103,35,9,26,9,27,0
Q15014,21,4,17,4,13,0
Q15466,19,0,19,0,8,0
Q15468,164,16,148,9,75,0
Q495Z4,13,0,13,0,5,0
Q5BJH7,19,5,14,4,11,0
Q5H9L4,42,1,41,1,20,0
Q5SWW7,10,0,10,0,4,0
Q5TA50,16,0,16,0,4,0
Q6IPT4,21,0,21,0,4,0
Q6P9H4,61,12,49,7,30,0
Q6YHU6,189,11,178,3,46,0
Q6ZMH5,30,0,30,0,9,0
Q6ZVC0,76,3,73,3,47,0
Q6ZVF9,127,19,108,13,72,0
Q7L8J4,39,11,28,10,27,0
Q7Z5N4,191,0,191,0,75,0
Q8IVW1,18,0,18,0,6,0
Q8N103,102,13,89,11,62,0
Q8N1I0,203,24,179,22,115,0
Q8N1P7,185,15,170,14,101,0
Q8N812,7,0,7,0,1,0
Q8N878,46,0,46,0,23,0
Q8NAA5,19,0,19,0,7,0
Q8NGP9,28,1,27,0,2,0
Q8NGT9,24,0,24,0,0,0
Q8TCV5,18,0,18,0,1,0
Q8TE54,51,1,50,1,12,0
Q8WV24,23,1,22,0,7,0
Q8WXF5,14,1,13,1,8,0
Q96DZ7,19,0,19,0,0,0
Q96EH3,11,0,11,0,4,0
Q96GW7,69,3,66,3,35,0
Q96JB5,38,4,34,2,13,0
Q96LA6,43,0,43,0,16,0
Q96LD1,24,0,24,0,13,0
Q96N19,25,0,25,0,6,0
Q96T21,92,8,84,4,43,0
Q99502,80,3,77,3,40,0
Q99879,22,11,11,11,22,0
Q99988,30,1,29,1,15,0
Q9BPY3,21,1,20,1,8,0
Q9BRQ3,20,0,20,0,8,0
Q9BZA0,1,0,1,0,0,0
Q9C040,65,9,56,7,34,0
Q9H1A4,245,55,190,49,138,0
Q9H3S5,19,0,19,0,3,0
Q9H582,166,25,141,22,101,0
Q9H8V3,110,27,83,27,80,0
Q9HC98,25,6,19,5,14,0
Q9NYK6,28,2,26,0,11,0
Q9P1T7,28,5,23,5,16,0
Q9P202,96,5,91,5,55,0
Q9UHK0,59,12,47,10,38,0
Q9UIV1,14,0,14,0,6,0
Q9UK28,31,0,31,0,9,0
Q9UK61,193,34,159,33,121,0
Q9UQ53,41,0,41,0,7,0
Q9Y394,29,5,24,2,7,0
Q9Y4Y9,2,0,2,0,1,0
A0A075B7D4,17,0,17,0,6,0
A0A087WSZ0,16,0,16,0,3,0
A0PJX2,24,0,24,0,11,0
A1L157,14,0,14,0,3,0
C9JJH3,38,0,38,0,4,0
O14526,110,12,98,12,73,0
O15075,97,18,79,16,64,0
O15230,241,7,234,6,90,0
O43182,157,27,130,16,82,0
O43240,15,0,15,0,5,0
O43426,218,53,165,47,124,0
O60353,67,12,55,8,24,0
O75128,189,42,147,29,113,0
O75528,30,7,23,7,24,0
O76036,20,1,19,0,2,0
O95415,3,1,2,0,0,0
O95476,22,2,20,2,10,0
O95847,16,0,16,0,6,0
O96009,23,1,22,1,7,0
P05023,78,20,58,15,43,0
P08908,27,1,26,0,9,0
P08949,13,0,13,0,6,0
P09093,24,0,24,0,12,0
P0C629,25,0,25,0,5,0
P0DTF9,8,0,8,0,2,0
P10589,33,1,32,1,12,0
